,Population,% < 18,% 65 and over,% African American,% American Indian/Alaskan Native,% Asian,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,% Fair/Poor,% Smokers,% Obese,% Excessive Drinking,% Physically Inactive,Chlamydia Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,Drug Overdose Mortality Rate,% Insufficient Sleep,% Uninsured,PCP Rate,MHP Rate,% Unemployed,% Children in Poverty,Income Ratio,Association Rate,Violent Crime Rate,% Severe Housing Problems,% Limited Access,Household Income,% Free or Reduced Lunch,Food Environment Index,% With Access,% Food Insecure
2427,2756,27.539912917,9.5791001451,0.5442670537,71.117561684,0.290275762,3.9550072569,23.766328012,0.5359877489,50.181422351,73.545162442,30.464384939,33.604810785,18.981428993,27.2,762.0,20.138026938,17.417492524,19.0,151.164608529599,12.60430763058259,38.175421898,21.204620462,51.70606980585615,156.7570347963081,5.5913978495,63.4,6.0796645702,11.566425173626,236.5959084857466,26.797385621,26.570311209,33508.0,99.523052464,4.4,57.836486969,20.6
2428,76978,21.163189483,20.264231339,3.9725635896,0.4819558835,1.5225129258,3.1632414456,88.856556419,0.7783615489,51.271791941,34.661715183,20.968812865,24.389787919,15.462586818,27.9,351.4,14.660880071,16.897016485,15.4,92.0,47.014369855,41.659343426,11.557921889,50.99239,93.53322,3.5508884374,21.9,4.7438055608,15.559216548,400.72801584,13.450196592,9.3591868034,50973.0,52.23705456393854,7.2,66.260698266,13.9
2429,49713,25.355540804,15.185162835,7.6297950234,1.1666968399,1.0460040633,13.075050792,76.120934162,3.1787227435,50.688954599,55.60166896,24.593911458,26.273946007,15.800384684,32.2,363.7,16.54438919,17.983722225,9.8,139.5,20.426505433,42.630117937,14.661251885,30.58852,68.39256999999999,3.70352919,19.2,3.8437563909,7.9530160284,425.26432469,16.236811254,6.622556059,50539.0,52.23705456393854,7.7,49.496204891,12.9
2430,16160,19.857673267,23.898514851,2.5371287129,0.5631188119,0.6064356436,2.6794554455,92.264851485,0.1233766234,51.089108911,78.458366184,27.229465552,29.892995642,15.3234798,26.1,306.5,18.477804554,19.687585906,11.3,108.1,31.036623215,41.614283369,12.741154257,18.53683,43.31683,4.4658242389,27.8,4.7780076282,10.504201681,151.52920803,15.309932786,6.5641570657,42322.0,52.23705456393854,6.8,48.30493056,17.5
2431,15064,14.524694636,18.846255975,7.6606479023,0.6372809347,0.2987254381,2.8345724907,87.300849708,1.5722146788,40.487254381,100.0,26.523381781,28.415881289,15.848151989,30.5,992.1,17.716927328,18.751956362,9.7,151.3,24.699119813,42.370224873,17.652062952,6.777360000000001,26.55337,5.4072710538,40.6,5.3165312948,4.0664181633,173.10397057,14.36227224,1.6379937327,42730.0,52.23705456393854,7.2,23.80397639,17.7
2432,133088,19.928167829,20.566842991,2.9003366194,0.4237797547,0.976797307,3.6179069488,90.612226497,0.6263369417,51.414101948,32.631493375,19.574206532,21.991439829,17.249362854,24.9,447.9,14.105622088,16.456120624,10.8,77.9,37.528590193,39.832756411,11.398292383,68.51975,132.24333,3.1864618264,14.1,4.2014385662,10.430227866,353.53913143,11.914297157,11.627352966,59368.0,52.23705456393854,7.6,67.774977644,10.9
2433,108110,21.868467302,17.319396911,4.8709647581,0.6271390251,1.2431782444,6.63028397,85.142909999,1.6219469382,51.34400148,32.971918798,22.206438721,24.58979097,15.874333386,29.9,419.7,15.649758514,17.483515389,14.5,109.6,24.656910021,38.901194277,13.58999441,51.53335000000001,101.74822,3.4518250262,17.4,4.3187113857,13.773459387,554.09123266,14.072952165,12.030908843,52534.0,52.23705456393854,7.1,76.749896426,13.6
2434,39842,20.300185734,20.987902214,0.4593142915,0.3187590984,0.3940565233,1.5536368656,96.094573566,0.1064310992,50.875960042,55.02259554,26.848980884,29.407725013,15.031758511,31.4,282.5,18.112932487,19.900747992,14.6,67.9,25.194628505,43.041577998,13.102263148,48.0004,50.19828,4.5867271999,31.1,4.8873711958,9.8527145492,418.61456127,11.170716314,10.101992766,42500.0,52.23705456393854,6.6,65.212692799,16.9
2435,14678,21.460689467,18.544760867,1.5942226461,0.3678975337,0.3678975337,2.4730889767,93.861561521,0.2011772595,50.17713585,81.131802043,23.656680386,27.244233353,16.422732824,25.9,232.1,16.293040901,18.41558083,11.0,261.3,36.903773411,42.263153612,12.519240636,20.74402,13.62583,3.066108286,19.5,4.3419260929,8.2976075232,177.18314952,9.9908340972,1.0600307182,52960.0,52.23705456393854,8.1,21.194116368,13.2
2436,27767,21.496740735,20.646810963,9.914646883,0.6410487269,0.4465732704,2.9135304498,84.25469082,0.1521780483,51.060611517,83.058691536,24.821287248,25.777938496,15.247202399,32.8,477.4,16.576839391,18.396183377,11.9,113.9,12.60430763058259,43.069566038,11.520998865,42.82655,50.41956,4.8471902728,23.6,4.688259567,11.777301927,253.5595865,14.17844523,3.3794908112,43258.0,52.23705456393854,7.3,24.100694201,16.2
2437,56391,18.070259439,22.370591052,1.6066393573,0.3351598659,0.4185064993,2.0038658651,94.385628912,0.2243524373,50.87513965,40.965449986,25.856046665,27.84343332,15.511265045,30.2,364.7,17.433293282,19.110755422,18.5,103.6,30.727412397,42.3134579,13.198487625,39.04101,30.14665,4.0589644066,27.6,4.8721961729,13.841812923,270.6788062,14.579831933,20.461279165,39964.0,52.23705456393854,5.7,81.128099749,16.9
2438,40667,21.826050606,15.53593823,1.996704945,0.5508151573,0.4401603266,3.3786608306,92.190227949,0.5447081733,50.463520791,82.961258151,20.336103246,23.91212382,17.996375068,19.2,367.0,14.287168473,16.686627462,9.3,187.1,61.760927567,39.451579006,11.688501153,56.87579,73.76989,2.6142612458,12.2,3.565486341,7.6658671085,282.82320407,12.713019768,0.5675880008,62786.0,52.23705456393854,8.7,48.881217236,10.3
2439,17297,21.789905764,17.25732786,9.2675030352,0.5492281899,0.6706365266,2.8791119847,85.014742441,0.329458569,52.049488351,65.24429397,22.304796475,25.227187539,16.584207638,25.5,408.9,15.662321196,17.971326022,16.6,109.3,12.60430763058259,42.85933923,12.568800422,23.15351,86.72024,3.4375,19.2,4.5483711503,9.2614031026,263.3462144,11.666666667,5.7217171796,50769.0,52.23705456393854,7.6,33.640768198,13.5
2440,31959,19.096342188,20.26659157,1.0888951469,0.3598360399,0.9418317219,1.4362151507,94.912231296,0.4256875852,50.980944335,71.554962282,25.774651375,27.9170445,15.238436788,28.5,303.7,17.759710121,19.381994617,16.5,40.0,27.275397591,40.89858518,11.822619343,72.42725999999999,18.77405,4.2039763242,26.7,4.9090661955,5.9831212999,317.0577045,14.928818776,10.215851439,40116.0,52.23705456393854,6.6,53.56222643,16.9
2441,7615,19.986868024,25.252790545,1.5495732108,0.472751149,0.0919238345,2.534471438,94.26132633,1.6067014556,50.952068286,100.0,28.459841286,30.584828677,15.020361933,32.2,272.6,19.284758217,20.484086434,14.8,151.164608529599,12.60430763058259,43.293254984,13.264772529,25.91681,156.7570347963081,5.9829059829,28.1,5.3614118345,5.1833614099,283.26788129,12.460567823,0.0651543073,36694.0,52.23705456393854,7.3,25.938175805,17.6
2442,36004,20.21442062,21.592045328,2.0164426175,0.6110432174,0.4749472281,2.5886012665,92.90634374,0.2145794838,51.499833352,67.531265773,27.485602158,30.547681193,15.264441912,31.5,393.7,18.871739118,20.404567264,19.0,84.9,30.745150651,42.301499265,11.87751871,44.72522,41.66204,4.5304668953,41.3,4.947662152,10.063174372,607.66593955,13.262508568,11.693994371,40528.0,52.23705456393854,6.2,38.062924121,18.0
2443,56520,24.035739561,17.404458599,3.7597310686,0.5184005662,1.1535739561,4.6903750885,87.997169144,0.4022899582,51.204883227,47.289567391,21.882622376,24.602190828,16.432455449,34.3,321.6,15.347059473,17.457376388,14.5,112.7,29.296758224,39.66395977,11.615308696,66.42729,224.69922,3.3321682395,21.0,4.1462305405,10.233393178,458.32986814,13.070683662,7.3842198981,54931.0,52.23705456393854,7.6,73.185468596,13.0
2444,14230,23.345045678,19.205903022,13.555867885,0.7589599438,0.3583977512,10.962754743,73.471539002,1.4933096769,52.445537597,67.379679144,26.81906548,27.422117574,15.530187524,39.1,407.7,17.576105282,18.736723371,16.5,125.5,12.60430763058259,43.343261898,14.442032132,51.70606980585615,7.027410000000001,3.4799830245,23.3,4.4515288566,18.146286991,403.5843765,13.981481481,0.260799902,45642.0,52.23705456393854,7.9,3.0028794735,14.8
2445,60520,17.245538665,31.235955056,0.6047587574,0.4543952412,0.6130204891,3.1477197621,94.213483146,0.3278572315,51.211169861,60.892369722,21.974339489,27.020178642,16.626163815,30.0,287.8,15.494300245,17.610594142,16.2,69.0,20.639144089,40.059873269,12.657670871,67.03199000000001,33.04693,4.4796284568,22.9,3.9842515961,9.2168987649,296.79699429,12.46267171,8.0249171939,49142.0,52.23705456393854,7.3,62.877990473,14.3
2446,694144,20.611429329,12.536735893,26.851344966,0.5059468929,3.9569599391,10.40389314,56.330386779,5.0540958751,51.832760926,3.4119432375,19.405585314,20.474219607,16.853110834,22.8,777.2,13.595484579,14.825766235,8.7,609.5,38.78778079,38.650257865,13.977152089,96.01682,335.23304,2.5153119738,18.1,4.3638725963,13.399038677,1104.5843064,16.693175378,7.341723781,63846.0,52.23705456393854,7.7,90.912920609,12.4
2447,11663,20.68078539,24.050415845,2.9066277973,0.3686873017,0.6259110006,3.5668352911,91.408728458,1.692753756036887,51.007459487,100.0,24.260638399,27.58633906,15.56681788,34.7,212.7,16.964509467,18.65091337,15.4,149.7,12.60430763058259,41.283067845,12.461834219,34.17051,94.31536,5.3133810453,23.0,5.0394736842,6.8341021698,257.2678158,13.347457627,2.947156924,45215.0,52.23705456393854,7.6,48.48175555,15.2
2448,20490,21.483650561,18.814055637,1.4348462665,0.4685212299,1.093216203,8.570034163,87.3840898,0.1175527652,50.180575891,78.368851146,23.925979122,25.709170471,15.631387616,28.1,226.7,16.458540071,17.935030243,21.5,158.3,38.029100529,42.533348681,15.19277183,44.69163,48.80429,4.3157224698,26.0,4.7593429158,8.4417519118,303.10880829,11.548913043,0.7600859022,46407.0,52.23705456393854,8.0,33.86209475,13.9
2449,53948,22.855342181,16.664195151,3.931563728,0.5319937718,0.6654556239,3.8741009861,89.34529547,0.6346639717,50.91384296,67.752587283,22.355483122,25.169954292,16.300216653,22.1,348.1,15.433988523,17.70498456,13.5,143.1,32.449905458,40.115626797,12.657885849,35.5499,101.95003,2.9771243022,13.8,4.0152892895,8.2326086143,497.12371446,12.664214398,5.1880370186,59126.0,52.23705456393854,8.0,68.211653848,12.1
2450,37159,23.749293576,17.949891009,14.241502732,0.4225086789,0.7454452488,3.5819047875,79.541968298,0.5513243151,51.774805565,42.864223295,24.211321635,26.526294289,16.52762461,37.8,694.0,16.439208586,18.183568477,14.9,119.3,12.506476568,41.004019341,10.967421862,37.5134,53.82276,4.8502741459,22.6,4.6447530699,11.789924973,771.41430336,12.463295269,13.656513419,48770.0,52.23705456393854,6.5,61.612103822,15.7
2451,41133,18.5009603,22.069870907,27.231176914,0.4060000486,0.6880120584,3.0486470717,67.775265602,0.4142741026,50.72326356,79.043552964,21.37102444,23.019309359,16.471778213,31.2,512.0,14.421382086,16.305614626,14.4,222.1,13.149676189,41.853831808,9.8939034046,37.03064,9.72455,3.6499741869,16.7,5.1773801179,9.6279655368,258.37810182,11.335764004,2.426842658,67345.0,52.23705456393854,8.2,48.262307031,12.2
2452,18523,20.46644712,22.399179399,0.4156994007,0.4210980943,0.3509150786,1.5710198132,96.274901474,0.0815233215,50.828699455,100.0,27.28742036,30.149408732,14.663654141,27.3,253.6,18.692816152,20.197604241,13.4,90.0,23.689773307,42.091614518,13.396239903,54.89378000000001,32.39216,4.1694242224,28.4,4.2193431757,6.5872536642,167.28002676,12.389979689,0.1044908132,38608.0,52.23705456393854,7.5,55.192382649,16.7
2453,42208,19.773502654,20.349222896,5.1198824867,0.4619977255,0.9429492039,3.7078278999,87.983320697,0.6158039522,50.976118271,69.616583845,21.132859768,25.266998814,16.810460812,25.4,295.3,14.760714814,17.051787805,13.2,49.8,19.085487078,43.358881626,11.544318254,64.45452,52.12282,3.3426731554,18.2,4.5091045617,10.981141084,381.55956435,11.056661562,7.0778835127,54319.0,52.23705456393854,7.6,55.220208516,13.2
2454,49133,24.018480451,18.287098284,17.898357519,0.3093643783,0.3582113854,2.7985264486,77.058188997,0.5439965323,51.867380376,47.714509993,24.032686927,26.155942198,14.543226942,32.3,631.2,16.07073657,17.96117101,18.8,142.9,21.725994473,41.300717209,11.114482201,42.81782,24.4235,4.2314257479,18.1,4.9933411673,16.719339382,553.35248655,13.148340249,6.4321729835,46384.0,52.23705456393854,7.3,53.092607129,14.7
2455,29464,20.81862612,20.536926419,10.168341026,0.4887320119,0.5566114581,3.0308172685,83.83450991,0.5871267034,51.432256313,73.745972528,23.23945117,25.457870645,16.089206657,40.2,496.6,15.782911085,17.63985187,9.9,159.5,26.027521275,40.98034867,11.994790536,37.28434,54.30356,3.8542906254,20.1,4.6643880703,9.490560282,311.2177481,10.732758621,5.0594234913,50847.0,52.23705456393854,7.8,43.65609632,13.2
2456,23320,19.995711835,20.926243568,0.7847341338,0.4588336192,0.2830188679,3.3962264151,94.065180103,1.246190931,49.695540309,100.0,25.466268583,28.198690161,15.816871548,37.8,242.0,17.314060986,19.109106562,11.5,50.2,20.112341795,41.182899212,13.692172769,21.60294,17.15266,4.0278934221,25.0,4.3223800145,7.3449989199,210.36946137,11.251372119,8.598940708707161,44929.0,52.23705456393854,7.9,22.514013329,15.0
2457,69069,19.267688833,22.086609043,2.1123803732,0.351822091,0.5834744965,3.040437823,92.763757981,0.3796368293,50.836120401,65.194461798,24.514759668,27.297977486,14.418105166,32.4,318.3,16.758404365,18.438934108,19.8,26.7,29.956900717,41.539334995,12.567174949,56.45056,95.55662,4.6541090182,24.3,4.6985216179,10.132152214,317.16799673,11.767935578,3.6361878507,44975.0,52.23705456393854,7.5,44.603449027,15.3
2458,13427,21.337603337,21.002457734,0.6330528041,0.6553958442,0.3872793625,1.3182393684,95.836746853,0.1350707135,50.353764802,100.0,28.025147515,30.618481801,15.0747931,21.8,134.7,19.085701701,20.550556302,15.3,114.6,24.916529626,43.038417276,14.963292117,51.70606980585615,37.2384,4.1459039266,28.5,6.1746020566,6.7435935861,402.02501489,13.585291113,0.718763749,38447.0,52.23705456393854,7.3,35.700211632,17.6
2459,64934,22.978716851,18.501863431,3.8023223581,0.8639541688,1.0333569471,12.126158869,81.002248437,2.4892062438,51.078017679,21.872601688,25.283758832,26.91848018,13.710013835,35.7,298.7,16.789898621,18.396959837,14.6,79.6,22.706161627,45.568294013,14.441705504,58.85177,161.70265,3.8506253303,20.9,4.4238243883,13.164211928,475.8715777,14.972273567,18.909693231,46842.0,52.23705456393854,6.3,64.581734459,14.5
2460,367804,20.651488293,17.937814706,19.007406118,0.5413209209,2.1677306391,6.0336483562,70.896455721,1.6271567252,51.728638079,10.02220155,19.538674536,20.462121814,16.618153135,24.1,619.7,14.126310213,15.619433886,12.4,320.3,22.583827602,39.107962846,11.852547146,110.62736,221.31353,3.2410653607,18.8,4.7715045691,13.917636143,662.6181939,13.460639407,13.816605205,57802.0,52.23705456393854,7.2,89.438065998,12.2
2461,6620,20.891238671,21.737160121,0.5438066465,0.4380664653,0.2416918429,0.6797583082,96.616314199,0.2240717029,50.81570997,100.0,27.72212894,30.755678879,15.846036698,23.1,212.1,18.937216314,20.523699663,10.5,151.164608529599,12.60430763058259,42.29623827,12.205911924,15.26951,156.7570347963081,5.8685446009,35.8,5.8701377327,11.566425173626,121.34081602,11.829944547,0.3830905249,31938.0,52.23705456393854,7.1,7.200469277,18.7
2462,25050,19.041916168,18.562874251,41.924151697,0.3353293413,0.7744510978,1.8123752495,53.904191617,0.4216818145,44.922155689,80.207683558,30.20952613,29.787356363,13.745680075,32.9,723.1,18.734315531,18.984966174,20.3,184.1,14.52778108,47.382160885,12.07131434,15.86043,135.72854,4.9812030075,24.1,4.6245155039,12.688342585,626.11460029,13.824884793,19.146940157,40989.0,52.23705456393854,5.9,30.939713059,16.4
2463,25652,20.396070482,23.319819117,3.2551068143,0.6120380477,0.5691564011,2.6742554187,91.649773897,0.3564259085,51.360517698,67.928225621,24.776373277,28.575873867,15.594571566,36.9,332.7,16.974638019,18.800070654,14.4,154.2,25.881926651,41.072788374,12.763788358,50.43451,101.35662,4.2723631509,26.0,4.6047288199,12.026691496,521.30596799,12.895256917,7.1250219975,44510.0,52.23705456393854,7.2,48.413125336,15.1
2464,56786,19.5206565,21.672595358,1.4334519072,0.3662874652,0.5511921953,1.6694255626,94.912478428,0.3586160764,50.811819815,57.860749916,24.332546388,28.071168171,15.283816201,34.7,279.8,16.654332238,18.601661277,16.3,71.7,20.026505669,42.297593753,11.672189188,26.53458,17.60997,4.1190694572,30.1,4.3855441169,7.9603750221,275.32893866,13.540106952,7.0239016659,46602.0,52.23705456393854,7.1,54.021431211,15.5
2465,17304,22.243411928,19.735321313,50.09246417,0.4334257975,0.2889505317,4.2533518262,43.984049931,0.5250135779,53.19579288,47.415766221,28.657320512,27.000439193,12.858199752,30.9,1012.9,17.620614234,18.424960311,17.7,601.2,12.60430763058259,46.02228132,11.458333333,28.84338,156.7570347963081,4.8522389986,29.0,4.5397807313,21.344101529,1088.4051533,15.341308937,8.3101594203,38950.0,52.23705456393854,6.8,47.804332783,16.5
2466,28117,22.559305758,18.949390049,7.5826012733,0.3663264217,0.3592132873,2.4967101753,87.399082406,0.4873073436,51.018956503,76.376534985,24.111940863,28.223237613,16.315945346,33.5,439.6,17.059297786,19.007501618,19.4,94.1,22.696052081,42.2873289,12.20598717,25.13736,49.79194,4.3414989086,21.9,4.4250248782,6.4638919812,446.26982434,12.378752887,4.4410080809,46826.0,52.23705456393854,7.4,45.291512118,15.3
2467,32345,20.367908487,23.756376565,7.4385530994,0.4421085175,0.5534085639,2.8999845417,86.95316123,0.2911255765,51.457721441,66.848128673,24.132229257,27.084219301,15.839606703,34.1,468.4,16.655989415,18.358898305,17.8,111.9,26.761911624,42.20401573,11.61903981,67.98937000000001,188.59175,4.147755045,28.0,4.9290834765,15.452129303,334.07918454,10.938079347,8.0414296325,43159.0,52.23705456393854,7.1,63.937519332,15.4
2468,25178,20.581460005,17.932321868,4.8891889745,0.6791643498,0.3614266423,2.6372229724,90.046866312,0.1833063347,47.481928668,100.0,24.357701259,27.121760069,16.657042152,26.4,374.0,16.556711361,18.443466377,15.1,182.3,37.281139738,42.608622866,13.503916449,19.94973,43.68893,3.069230106,22.4,4.4282881692,3.590950804,383.236494,14.725643897,5.1449427376,46176.0,52.23705456393854,7.6,35.042527339,14.0
2469,8201,21.119375686,20.790147543,2.8167296671,0.4633581271,0.4999390318,2.4753078893,91.720521888,1.692753756036887,50.749908548,100.0,25.34189957,28.727921494,15.951718606,28.5,340.9,17.192501274,19.226341188,10.6,151.164608529599,12.60430763058259,42.5439095,12.706499923,24.20428,207.29179,4.5799211404,24.8,4.9847208249,12.102142079,219.96822681,10.5,1.3795748422,40915.0,52.23705456393854,7.7,46.380251602,15.1
2470,18582,21.50468195,20.240017221,2.6423420514,0.6081153805,0.4951027876,2.5992896351,92.261328167,0.068540096,50.102249489,82.490020498,23.135745556,26.62452534,17.075116963,32.7,227.2,16.083693754,18.150103057,13.1,76.4,32.402073733,41.980236014,12.788144896,27.0475,53.81552,3.8448753463,20.7,4.205058067,11.900897977,259.24598031,11.181882519,2.6478565376,52121.0,52.23705456393854,7.6,39.065702881,15.2
2471,11786,17.792295944,22.925504836,0.6024096386,0.7042253521,0.1442389275,2.1720685559,95.104361106,0.4382434487,50.0,100.0,25.430485627,29.049840018,15.377917913,35.6,308.3,17.692590335,19.405479991,13.8,151.164608529599,31.23136765,42.013647334,14.08419167,17.0097,156.7570347963081,4.5937898766,23.8,4.9305372663,2.551454329,169.49152542,12.814895947,0.00584486,41749.0,52.23705456393854,7.6,47.989345248,16.3
